roboarmy	로보 아미	로보 아미	SNK 
robocop	로보캅 (해외판 Rev. 4)	로보캅 (해외판 Rev. 4)	Data East Corporation 
robocop2	로보캅 2 (해외판)	로보캅 2 (해외판)	Data East Corporation 
robocopb	로보캅 (해외판, 해적판)	로보캅 (해외판, 해적판)	해적판 
robocopj	로보캅 (일본판)	로보캅 (일본판)	Data East Corporation 
robocopu	로보캅 (미국판 Rev. 1)	로보캅 (미국판 Rev. 1)	Data East USA 
robocopw	로보캅 (해외판 Rev. 3)	로보캅 (해외판 Rev. 3)	Data East Corporation 
robocp2j	로보캅 2 (일본판)	로보캅 2 (일본판)	Data East Corporation 
robocp2u	로보캅 2 (미국판)	로보캅 2 (미국판)	Data East Corporation 
robocpu0	로보캅 (미국판 Rev. 0)	로보캅 (미국판 Rev. 0)	Data East USA 
robokid	아토믹 로보키드	아토믹 로보키드	UPL 
robokidj	아토믹 로보키드 (일본판)	아토믹 로보키드 (일본판)	UPL 
robotbwl	로봇 볼	로봇 볼	Exidy 
robotron	로보트론 (Solid Blue label)	로보트론 (Solid Blue label)	Williams 
robotryo	로보트론 (Yellow/Orange label)	로보트론 (Yellow/Orange label)	Williams 
rockclim	암벽 등반가	암벽 등반가	Taito
rockmanj	록맨 : 더 파워 배틀 (일본판)	록맨 : 더 파워 배틀 (일본판)	Capcom 
rockrage	락 엔 레이지 (해외판?)	락 엔 레이지 (해외판?)	Konami 
rockragj	사랑(戀)의 핫 락 (일본판)	사랑(戀)의 핫 락 (일본판)	Konami 
rocnrope	락큰 로프	락큰 로프	Konami 
rocnropk	락큰 로프 (Kosuka)	락큰 로프 (Kosuka)	Konami + Kosuka 
rodland	로드 랜드 / 요정이야기 지팡이 나라 (해외판)	로드 랜드 / 요정이야기 지팡이 나라 (해외판)	Jaleco 
rodlandj	로드 랜드 / 요정이야기 지팡이 나라 (일본판)	로드 랜드 / 요정이야기 지팡이 나라 (일본판)	Jaleco 
rodlndjb	로드 랜드 / 요정이야기 지팡이 나라 (일본판, 해적판)	로드 랜드 / 요정이야기 지팡이 나라 (일본판, 해적판)	Jaleco 
roishtar	더 리턴 오브 이쉬타 / 이쉬타의 부활	더 리턴 오브 이쉬타 / 이쉬타의 부활	Namco 
rollerg	롤러 게임즈 (미국판)	롤러 게임즈 (미국판)	Konami 
rollergj	롤러 게임즈 (일본판)	롤러 게임즈 (일본판)	Konami 
rollingc	롤링 크래쉬 / 문 베이스	롤링 크래쉬 / 문 베이스	Nichibutsu 
rollrace	롤러 에이스 / 파이팅 롤러	롤러 에이스 / 파이팅 롤러	[Kaneko] (Williams 라이센스) 
rompers	롬퍼스 (일본판)	롬퍼스 (일본판)	Namco 
romperso	롬퍼스 (일본판 구버전)	롬퍼스 (일본판 구버전)	Namco 
rotaryf	로터리 파이터	로터리 파이터	Uknown
roundup	라운드 업	라운드 업	Amenip/Centuri 
route16	루트 16	루트 16	Tehkan/Sun (Centuri 라이센스) 
route16a	루트 16 (세트 2)	루트 16 (세트 2)	해적판 
route16b	루트 16 (해적판)	루트 16 (해적판)	해적판 
royalmah	로얄 마작	로얄 마작	Falcon 
rpatrolb	리버 패트롤 (해적판)	리버 패트롤 (해적판)	해적판 
rpunch	래빗 펀치 / 라비오 레퍼스 (미국판)	래빗 펀치 / 라비오 레퍼스 (미국판)	V-System Co. (Bally/Midway/Sente 라이센스) 
rranger	러프 레인저 (v2.0)	러프 레인저 (v2.0)	선아전자 (Sharp Image 라이센스) 
rrreveng	로드 라이엇의 복수 (시험판)	로드 라이엇의 복수 (시험판)	Atari Games 
rshark	알-샤크	알-샤크	두영 
rthun2	롤링 썬더 2	롤링 썬더 2	Namco 
rthun2j	롤링 썬더 2 (일본판)	롤링 썬더 2 (일본판)	Namco 
rthunder	롤링 썬더 (신버전)	롤링 썬더 (신버전)	Namco 
rthundro	롤링 썬더 (구버전)	롤링 썬더 (구버전)	Namco 
rtype	알-타입 (일본판)	알-타입 (일본판)	Irem 
rtype2	알-타입 II	알-타입 II	Irem 
rtype2j	알-타입 II (일본판)	알-타입 II (일본판)	Irem 
rtypelej	알-타입 레오 (일본판 Rev. D)	알-타입 레오 (일본판 Rev. D)	Irem 
rtypeleo	알-타입 레오 (해외판 Rev. C)	알-타입 레오 (해외판 Rev. C)	Irem 
rtypepj	알-타입 (일본판 시험판)	알-타입 (일본판 시험판)	Irem 
rtypeu	알-타입 (미국판)	알-타입 (미국판)	Irem (Nintendo of America 라이센스) 
rugrats	러그 래츠 / 와이핑	러그 래츠 / 와이핑	Nichibutsu 
runark	루나크 (일본판)	루나크 (일본판)	Taito Corporation 
rundeep	런 딥	런 딥	Cream
rungun	런 앤 건 (해외판, EAA)	런 앤 건 (해외판, EAA)	Konami 
rungunu	런 앤 건 (미국판, UAB)	런 앤 건 (미국판, UAB)	Konami 
rushatck	러쉬 앤 어택 / 그린베레	러쉬 앤 어택 / 그린베레	Konami 
rushcrsh	러시 & 크래시 (일본판)	러시 & 크래시 (일본판)	Capcom 
rygar	라이거 / 아르고스의 전사 (미국판, 세트 1)	라이거 / 아르고스의 전사 (미국판, 세트 1)	Tecmo 
rygar2	라이거 / 아르고스의 전사 (미국판, 세트 2)	라이거 / 아르고스의 전사 (미국판, 세트 2)	Tecmo 
rygarj	아르고스의 전사 (일본판)	아르고스의 전사 (일본판)	Tecmo 
ryorioh	음식 배틀 퀴즈 요리왕 쿠킹 (일본판)	음식 배틀 퀴즈 요리왕 쿠킹 (일본판)	Visco 
